index,fecha_hora,consumo_kWh,excedentes_kWh,reactiva_kVArh,capacitiva_kVArh,hora,tipo_dia,consumo_neto_kWh,vertido_neto_kWh,periodo
3751,2024-11-09 01:45:00,9,0.0,1,,1,FS,9.0,0.0,P6
3752,2024-11-09 02:00:00,8,0.0,1,,2,FS,8.0,0.0,P6
3753,2024-11-09 02:15:00,7,0.0,2,,2,FS,7.0,0.0,P6
3754,2024-11-09 02:30:00,7,0.0,1,,2,FS,7.0,0.0,P6
3755,2024-11-09 02:45:00,8,0.0,1,,2,FS,8.0,0.0,P6
3756,2024-11-09 03:00:00,8,0.0,2,,3,FS,8.0,0.0,P6
3757,2024-11-09 03:15:00,7,0.0,1,,3,FS,7.0,0.0,P6
3758,2024-11-09 03:30:00,7,0.0,1,,3,FS,7.0,0.0,P6
3759,2024-11-09 03:45:00,7,0.0,0,,3,FS,7.0,0.0,P6
3760,2024-11-09 04:00:00,6,0.0,1,,4,FS,6.0,0.0,P6
3761,2024-11-09 04:15:00,7,0.0,0,,4,FS,7.0,0.0,P6
3762,2024-11-09 04:30:00,8,0.0,2,,4,FS,8.0,0.0,P6
3763,2024-11-09 04:45:00,6,0.0,0,,4,FS,6.0,0.0,P6
3764,2024-11-09 05:00:00,7,0.0,1,,5,FS,7.0,0.0,P6
3765,2024-11-09 05:15:00,7,0.0,1,,5,FS,7.0,0.0,P6
3766,2024-11-09 05:30:00,7,0.0,1,,5,FS,7.0,0.0,P6
3767,2024-11-09 05:45:00,7,0.0,2,,5,FS,7.0,0.0,P6
3768,2024-11-09 06:00:00,7,0.0,0,,6,FS,7.0,0.0,P6
3769,2024-11-09 06:15:00,7,0.0,1,,6,FS,7.0,0.0,P6
3770,2024-11-09 06:30:00,7,0.0,0,,6,FS,7.0,0.0,P6
3771,2024-11-09 06:45:00,7,0.0,1,,6,FS,7.0,0.0,P6
3772,2024-11-09 07:00:00,8,0.0,1,,7,FS,8.0,0.0,P6
3773,2024-11-09 07:15:00,9,0.0,1,,7,FS,9.0,0.0,P6
3774,2024-11-09 07:30:00,11,0.0,1,,7,FS,11.0,0.0,P6
3775,2024-11-09 07:45:00,10,0.0,3,,7,FS,10.0,0.0,P6
3776,2024-11-09 08:00:00,10,0.0,1,,8,FS,10.0,0.0,P6
3777,2024-11-09 08:15:00,11,0.0,2,,8,FS,11.0,0.0,P6
3778,2024-11-09 08:30:00,10,0.0,1,,8,FS,10.0,0.0,P6
3779,2024-11-09 08:45:00,9,0.0,2,,8,FS,9.0,0.0,P6
3780,2024-11-09 09:00:00,9,0.0,2,,9,FS,9.0,0.0,P6
3781,2024-11-09 09:15:00,9,0.0,1,,9,FS,9.0,0.0,P6
3782,2024-11-09 09:30:00,11,0.0,3,,9,FS,11.0,0.0,P6
3783,2024-11-09 09:45:00,14,0.0,1,,9,FS,14.0,0.0,P6
3784,2024-11-09 10:00:00,11,0.0,3,,10,FS,11.0,0.0,P6
3785,2024-11-09 10:15:00,12,0.0,2,,10,FS,12.0,0.0,P6
3786,2024-11-09 10:30:00,9,0.0,2,,10,FS,9.0,0.0,P6
3787,2024-11-09 10:45:00,11,0.0,3,,10,FS,11.0,0.0,P6
3788,2024-11-09 11:00:00,10,0.0,3,,11,FS,10.0,0.0,P6
3789,2024-11-09 11:15:00,12,0.0,4,,11,FS,12.0,0.0,P6
3790,2024-11-09 11:30:00,10,0.0,4,,11,FS,10.0,0.0,P6
3791,2024-11-09 11:45:00,11,0.0,4,,11,FS,11.0,0.0,P6
3792,2024-11-09 12:00:00,10,0.0,4,,12,FS,10.0,0.0,P6
3793,2024-11-09 12:15:00,9,0.0,3,,12,FS,9.0,0.0,P6
3794,2024-11-09 12:30:00,7,0.0,2,,12,FS,7.0,0.0,P6
3795,2024-11-09 12:45:00,1,1.0,2,,12,FS,0.0,0.0,P6
3796,2024-11-09 13:00:00,3,0.0,3,,13,FS,3.0,0.0,P6
3797,2024-11-09 13:15:00,3,1.0,2,,13,FS,2.0,0.0,P6
3798,2024-11-09 13:30:00,4,0.0,4,,13,FS,4.0,0.0,P6
3799,2024-11-09 13:45:00,6,0.0,3,,13,FS,6.0,0.0,P6
3800,2024-11-09 14:00:00,6,0.0,3,,14,FS,6.0,0.0,P6
3801,2024-11-09 14:15:00,7,0.0,3,,14,FS,7.0,0.0,P6
3802,2024-11-09 14:30:00,10,0.0,3,,14,FS,10.0,0.0,P6
3803,2024-11-09 14:45:00,9,0.0,2,,14,FS,9.0,0.0,P6
3804,2024-11-09 15:00:00,9,0.0,3,,15,FS,9.0,0.0,P6
3805,2024-11-09 15:15:00,12,0.0,2,,15,FS,12.0,0.0,P6
3806,2024-11-09 15:30:00,13,0.0,3,,15,FS,13.0,0.0,P6
3807,2024-11-09 15:45:00,15,0.0,3,,15,FS,15.0,0.0,P6
3808,2024-11-09 16:00:00,14,0.0,2,,16,FS,14.0,0.0,P6
3809,2024-11-09 16:15:00,15,0.0,4,,16,FS,15.0,0.0,P6
3810,2024-11-09 16:30:00,13,0.0,2,,16,FS,13.0,0.0,P6
3811,2024-11-09 16:45:00,15,0.0,3,,16,FS,15.0,0.0,P6
3812,2024-11-09 17:00:00,14,0.0,3,,17,FS,14.0,0.0,P6
3813,2024-11-09 17:15:00,15,0.0,4,,17,FS,15.0,0.0,P6
3814,2024-11-09 17:30:00,14,0.0,3,,17,FS,14.0,0.0,P6
3815,2024-11-09 17:45:00,19,0.0,4,,17,FS,19.0,0.0,P6
3816,2024-11-09 18:00:00,16,0.0,3,,18,FS,16.0,0.0,P6
3817,2024-11-09 18:15:00,15,0.0,3,,18,FS,15.0,0.0,P6
3818,2024-11-09 18:30:00,14,0.0,3,,18,FS,14.0,0.0,P6
3819,2024-11-09 18:45:00,16,0.0,5,,18,FS,16.0,0.0,P6
3820,2024-11-09 19:00:00,16,0.0,3,,19,FS,16.0,0.0,P6
3821,2024-11-09 19:15:00,16,0.0,3,,19,FS,16.0,0.0,P6
3822,2024-11-09 19:30:00,18,0.0,3,,19,FS,18.0,0.0,P6
3823,2024-11-09 19:45:00,16,0.0,3,,19,FS,16.0,0.0,P6
3824,2024-11-09 20:00:00,18,0.0,4,,20,FS,18.0,0.0,P6
3825,2024-11-09 20:15:00,17,0.0,2,,20,FS,17.0,0.0,P6
3826,2024-11-09 20:30:00,15,0.0,4,,20,FS,15.0,0.0,P6
3827,2024-11-09 20:45:00,15,0.0,3,,20,FS,15.0,0.0,P6
3828,2024-11-09 21:00:00,14,0.0,2,,21,FS,14.0,0.0,P6
3829,2024-11-09 21:15:00,12,0.0,2,,21,FS,12.0,0.0,P6
3830,2024-11-09 21:30:00,13,0.0,3,,21,FS,13.0,0.0,P6
3831,2024-11-09 21:45:00,13,0.0,2,,21,FS,13.0,0.0,P6
3832,2024-11-09 22:00:00,14,0.0,3,,22,FS,14.0,0.0,P6
3833,2024-11-09 22:15:00,12,0.0,2,,22,FS,12.0,0.0,P6
3834,2024-11-09 22:30:00,10,0.0,2,,22,FS,10.0,0.0,P6
3835,2024-11-09 22:45:00,12,0.0,2,,22,FS,12.0,0.0,P6
3836,2024-11-09 23:00:00,11,0.0,1,,23,FS,11.0,0.0,P6
3837,2024-11-09 23:15:00,12,0.0,2,,23,FS,12.0,0.0,P6
3838,2024-11-09 23:30:00,12,0.0,2,,23,FS,12.0,0.0,P6
3839,2024-11-09 23:45:00,13,0.0,3,,23,FS,13.0,0.0,P6
3840,2024-11-10 00:00:00,12,0.0,2,,0,FS,12.0,0.0,P6
3841,2024-11-10 00:15:00,10,0.0,1,,0,FS,10.0,0.0,P6
3842,2024-11-10 00:30:00,11,0.0,1,,0,FS,11.0,0.0,P6
3843,2024-11-10 00:45:00,11,0.0,2,,0,FS,11.0,0.0,P6
3844,2024-11-10 01:00:00,10,0.0,2,,1,FS,10.0,0.0,P6
3845,2024-11-10 01:15:00,12,0.0,0,,1,FS,12.0,0.0,P6
3846,2024-11-10 01:30:00,12,0.0,1,,1,FS,12.0,0.0,P6
3847,2024-11-10 01:45:00,11,0.0,1,,1,FS,11.0,0.0,P6
3848,2024-11-10 02:00:00,10,0.0,3,,2,FS,10.0,0.0,P6
3849,2024-11-10 02:15:00,10,0.0,1,,2,FS,10.0,0.0,P6
3850,2024-11-10 02:30:00,9,0.0,2,,2,FS,9.0,0.0,P6
3851,2024-11-10 02:45:00,8,0.0,1,,2,FS,8.0,0.0,P6
3852,2024-11-10 03:00:00,8,0.0,1,,3,FS,8.0,0.0,P6
3853,2024-11-10 03:15:00,8,0.0,1,,3,FS,8.0,0.0,P6
3854,2024-11-10 03:30:00,8,0.0,1,,3,FS,8.0,0.0,P6
3855,2024-11-10 03:45:00,7,0.0,0,,3,FS,7.0,0.0,P6
3856,2024-11-10 04:00:00,8,0.0,1,,4,FS,8.0,0.0,P6
3857,2024-11-10 04:15:00,7,0.0,1,,4,FS,7.0,0.0,P6
3858,2024-11-10 04:30:00,9,0.0,1,,4,FS,9.0,0.0,P6
3859,2024-11-10 04:45:00,8,0.0,1,,4,FS,8.0,0.0,P6
3860,2024-11-10 05:00:00,8,0.0,1,,5,FS,8.0,0.0,P6
3861,2024-11-10 05:15:00,8,0.0,1,,5,FS,8.0,0.0,P6
3862,2024-11-10 05:30:00,8,0.0,1,,5,FS,8.0,0.0,P6
3863,2024-11-10 05:45:00,8,0.0,1,,5,FS,8.0,0.0,P6
3864,2024-11-10 06:00:00,7,0.0,0,,6,FS,7.0,0.0,P6
3865,2024-11-10 06:15:00,7,0.0,1,,6,FS,7.0,0.0,P6
3866,2024-11-10 06:30:00,9,0.0,1,,6,FS,9.0,0.0,P6
3867,2024-11-10 06:45:00,8,0.0,1,,6,FS,8.0,0.0,P6
3868,2024-11-10 07:00:00,8,0.0,1,,7,FS,8.0,0.0,P6
3869,2024-11-10 07:15:00,9,0.0,1,,7,FS,9.0,0.0,P6
3870,2024-11-10 07:30:00,11,0.0,0,,7,FS,11.0,0.0,P6
3871,2024-11-10 07:45:00,10,0.0,2,,7,FS,10.0,0.0,P6
3872,2024-11-10 08:00:00,9,0.0,2,,8,FS,9.0,0.0,P6
3873,2024-11-10 08:15:00,11,0.0,1,,8,FS,11.0,0.0,P6
3874,2024-11-10 08:30:00,11,0.0,1,,8,FS,11.0,0.0,P6
3875,2024-11-10 08:45:00,10,0.0,3,,8,FS,10.0,0.0,P6
3876,2024-11-10 09:00:00,9,0.0,1,,9,FS,9.0,0.0,P6
3877,2024-11-10 09:15:00,10,0.0,3,,9,FS,10.0,0.0,P6
3878,2024-11-10 09:30:00,10,0.0,2,,9,FS,10.0,0.0,P6
3879,2024-11-10 09:45:00,11,0.0,2,,9,FS,11.0,0.0,P6
3880,2024-11-10 10:00:00,11,0.0,3,,10,FS,11.0,0.0,P6
3881,2024-11-10 10:15:00,13,0.0,3,,10,FS,13.0,0.0,P6
3882,2024-11-10 10:30:00,15,0.0,3,,10,FS,15.0,0.0,P6
3883,2024-11-10 10:45:00,13,0.0,3,,10,FS,13.0,0.0,P6
3884,2024-11-10 11:00:00,11,0.0,3,,11,FS,11.0,0.0,P6
3885,2024-11-10 11:15:00,13,0.0,3,,11,FS,13.0,0.0,P6
3886,2024-11-10 11:30:00,13,0.0,3,,11,FS,13.0,0.0,P6
3887,2024-11-10 11:45:00,10,0.0,2,,11,FS,10.0,0.0,P6
3888,2024-11-10 12:00:00,6,0.0,1,,12,FS,6.0,0.0,P6
3889,2024-11-10 12:15:00,4,0.0,2,,12,FS,4.0,0.0,P6
3890,2024-11-10 12:30:00,6,0.0,2,,12,FS,6.0,0.0,P6
3891,2024-11-10 12:45:00,2,0.0,3,,12,FS,2.0,0.0,P6
3892,2024-11-10 13:00:00,5,1.0,2,,13,FS,4.0,0.0,P6
3893,2024-11-10 13:15:00,7,0.0,2,,13,FS,7.0,0.0,P6
3894,2024-11-10 13:30:00,11,0.0,2,,13,FS,11.0,0.0,P6
3895,2024-11-10 13:45:00,11,0.0,3,,13,FS,11.0,0.0,P6
3896,2024-11-10 14:00:00,9,0.0,4,,14,FS,9.0,0.0,P6
3897,2024-11-10 14:15:00,6,0.0,2,,14,FS,6.0,0.0,P6
3898,2024-11-10 14:30:00,9,0.0,3,,14,FS,9.0,0.0,P6
3899,2024-11-10 14:45:00,11,0.0,2,,14,FS,11.0,0.0,P6
3900,2024-11-10 15:00:00,15,0.0,2,,15,FS,15.0,0.0,P6
3901,2024-11-10 15:15:00,10,0.0,3,,15,FS,10.0,0.0,P6
3902,2024-11-10 15:30:00,10,0.0,3,,15,FS,10.0,0.0,P6
3903,2024-11-10 15:45:00,11,0.0,3,,15,FS,11.0,0.0,P6
3904,2024-11-10 16:00:00,11,0.0,2,,16,FS,11.0,0.0,P6
3905,2024-11-10 16:15:00,13,0.0,2,,16,FS,13.0,0.0,P6
3906,2024-11-10 16:30:00,10,0.0,2,,16,FS,10.0,0.0,P6
3907,2024-11-10 16:45:00,10,0.0,3,,16,FS,10.0,0.0,P6
3908,2024-11-10 17:00:00,8,0.0,2,,17,FS,8.0,0.0,P6
3909,2024-11-10 17:15:00,11,0.0,3,,17,FS,11.0,0.0,P6
3910,2024-11-10 17:30:00,9,0.0,1,,17,FS,9.0,0.0,P6
3911,2024-11-10 17:45:00,10,0.0,2,,17,FS,10.0,0.0,P6
3912,2024-11-10 18:00:00,10,0.0,2,,18,FS,10.0,0.0,P6
3913,2024-11-10 18:15:00,8,0.0,1,,18,FS,8.0,0.0,P6
3914,2024-11-10 18:30:00,8,0.0,1,,18,FS,8.0,0.0,P6
3915,2024-11-10 18:45:00,8,0.0,1,,18,FS,8.0,0.0,P6
3916,2024-11-10 19:00:00,8,0.0,1,,19,FS,8.0,0.0,P6
3917,2024-11-10 19:15:00,9,0.0,0,,19,FS,9.0,0.0,P6
3918,2024-11-10 19:30:00,11,0.0,1,,19,FS,11.0,0.0,P6
3919,2024-11-10 19:45:00,11,0.0,2,,19,FS,11.0,0.0,P6
3920,2024-11-10 20:00:00,12,0.0,3,,20,FS,12.0,0.0,P6
3921,2024-11-10 20:15:00,12,0.0,2,,20,FS,12.0,0.0,P6
3922,2024-11-10 20:30:00,10,0.0,2,,20,FS,10.0,0.0,P6
3923,2024-11-10 20:45:00,10,0.0,2,,20,FS,10.0,0.0,P6
3924,2024-11-10 21:00:00,10,0.0,2,,21,FS,10.0,0.0,P6
3925,2024-11-10 21:15:00,10,0.0,1,,21,FS,10.0,0.0,P6
3926,2024-11-10 21:30:00,11,0.0,2,,21,FS,11.0,0.0,P6
3927,2024-11-10 21:45:00,10,0.0,1,,21,FS,10.0,0.0,P6
3928,2024-11-10 22:00:00,10,0.0,2,,22,FS,10.0,0.0,P6
3929,2024-11-10 22:15:00,10,0.0,3,,22,FS,10.0,0.0,P6
3930,2024-11-10 22:30:00,9,0.0,1,,22,FS,9.0,0.0,P6
3931,2024-11-10 22:45:00,8,0.0,0,,22,FS,8.0,0.0,P6
3932,2024-11-10 23:00:00,7,0.0,1,,23,FS,7.0,0.0,P6
3933,2024-11-10 23:15:00,8,0.0,0,,23,FS,8.0,0.0,P6
3934,2024-11-10 23:30:00,7,0.0,1,,23,FS,7.0,0.0,P6
3935,2024-11-10 23:45:00,7,0.0,0,,23,FS,7.0,0.0,P6
3936,2024-11-11 00:00:00,8,0.0,1,,0,L-V,8.0,0.0,P6
3937,2024-11-11 00:15:00,7,0.0,0,,0,L-V,7.0,0.0,P6
3938,2024-11-11 00:30:00,8,0.0,1,,0,L-V,8.0,0.0,P6
3939,2024-11-11 00:45:00,7,0.0,1,,0,L-V,7.0,0.0,P6
3940,2024-11-11 01:00:00,7,0.0,0,,1,L-V,7.0,0.0,P6
3941,2024-11-11 01:15:00,8,0.0,0,,1,L-V,8.0,0.0,P6
3942,2024-11-11 01:30:00,10,0.0,0,,1,L-V,10.0,0.0,P6
3943,2024-11-11 01:45:00,8,0.0,1,,1,L-V,8.0,0.0,P6
3944,2024-11-11 02:00:00,8,0.0,2,,2,L-V,8.0,0.0,P6
3945,2024-11-11 02:15:00,8,0.0,1,,2,L-V,8.0,0.0,P6
3946,2024-11-11 02:30:00,8,0.0,1,,2,L-V,8.0,0.0,P6
3947,2024-11-11 02:45:00,7,0.0,2,,2,L-V,7.0,0.0,P6
3948,2024-11-11 03:00:00,7,0.0,1,,3,L-V,7.0,0.0,P6
3949,2024-11-11 03:15:00,7,0.0,0,,3,L-V,7.0,0.0,P6
3950,2024-11-11 03:30:00,7,0.0,1,,3,L-V,7.0,0.0,P6
3951,2024-11-11 03:45:00,7,0.0,0,,3,L-V,7.0,0.0,P6
3952,2024-11-11 04:00:00,7,0.0,1,,4,L-V,7.0,0.0,P6
3953,2024-11-11 04:15:00,8,0.0,1,,4,L-V,8.0,0.0,P6
3954,2024-11-11 04:30:00,7,0.0,0,,4,L-V,7.0,0.0,P6
3955,2024-11-11 04:45:00,8,0.0,1,,4,L-V,8.0,0.0,P6
3956,2024-11-11 05:00:00,7,0.0,1,,5,L-V,7.0,0.0,P6
3957,2024-11-11 05:15:00,6,0.0,0,,5,L-V,6.0,0.0,P6
3958,2024-11-11 05:30:00,7,0.0,1,,5,L-V,7.0,0.0,P6
3959,2024-11-11 05:45:00,7,0.0,0,,5,L-V,7.0,0.0,P6
3960,2024-11-11 06:00:00,8,0.0,1,,6,L-V,8.0,0.0,P6
3961,2024-11-11 06:15:00,7,0.0,1,,6,L-V,7.0,0.0,P6
3962,2024-11-11 06:30:00,8,0.0,1,,6,L-V,8.0,0.0,P6
3963,2024-11-11 06:45:00,8,0.0,1,,6,L-V,8.0,0.0,P6
3964,2024-11-11 07:00:00,7,0.0,0,,7,L-V,7.0,0.0,P6
3965,2024-11-11 07:15:00,11,0.0,0,,7,L-V,11.0,0.0,P6
3966,2024-11-11 07:30:00,11,0.0,1,,7,L-V,11.0,0.0,P6
3967,2024-11-11 07:45:00,10,0.0,1,,7,L-V,10.0,0.0,P6
3968,2024-11-11 08:00:00,9,0.0,1,,8,L-V,9.0,0.0,P3
3969,2024-11-11 08:15:00,9,0.0,2,,8,L-V,9.0,0.0,P3
3970,2024-11-11 08:30:00,8,0.0,2,,8,L-V,8.0,0.0,P3
3971,2024-11-11 08:45:00,7,0.0,1,,8,L-V,7.0,0.0,P3
3972,2024-11-11 09:00:00,7,0.0,2,,9,L-V,7.0,0.0,P2
3973,2024-11-11 09:15:00,6,0.0,2,,9,L-V,6.0,0.0,P2
3974,2024-11-11 09:30:00,5,0.0,2,,9,L-V,5.0,0.0,P2
3975,2024-11-11 09:45:00,4,0.0,1,,9,L-V,4.0,0.0,P2
3976,2024-11-11 10:00:00,0,0.0,1,,10,L-V,0.0,0.0,P2
3977,2024-11-11 10:15:00,1,1.0,1,,10,L-V,0.0,0.0,P2
3978,2024-11-11 10:30:00,0,2.0,0,,10,L-V,0.0,2.0,P2
3979,2024-11-11 10:45:00,0,2.0,0,,10,L-V,0.0,2.0,P2
3980,2024-11-11 11:00:00,0,2.0,1,,11,L-V,0.0,2.0,P2
3981,2024-11-11 11:15:00,1,3.0,0,,11,L-V,0.0,2.0,P2
3982,2024-11-11 11:30:00,2,0.0,2,,11,L-V,2.0,0.0,P2
3983,2024-11-11 11:45:00,0,2.0,1,,11,L-V,0.0,2.0,P2
3984,2024-11-11 12:00:00,0,1.0,0,,12,L-V,0.0,1.0,P2
3985,2024-11-11 12:15:00,0,2.0,0,,12,L-V,0.0,2.0,P2
3986,2024-11-11 12:30:00,1,5.0,0,,12,L-V,0.0,4.0,P2
3987,2024-11-11 12:45:00,0,2.0,0,,12,L-V,0.0,2.0,P2
3988,2024-11-11 13:00:00,0,3.0,1,,13,L-V,0.0,3.0,P2
3989,2024-11-11 13:15:00,1,1.0,0,,13,L-V,0.0,0.0,P2
3990,2024-11-11 13:30:00,2,1.0,2,,13,L-V,1.0,0.0,P2
3991,2024-11-11 13:45:00,3,0.0,3,,13,L-V,3.0,0.0,P2
3992,2024-11-11 14:00:00,4,0.0,3,,14,L-V,4.0,0.0,P3
3993,2024-11-11 14:15:00,3,0.0,2,,14,L-V,3.0,0.0,P3
3994,2024-11-11 14:30:00,3,0.0,1,,14,L-V,3.0,0.0,P3
3995,2024-11-11 14:45:00,5,0.0,3,,14,L-V,5.0,0.0,P3
3996,2024-11-11 15:00:00,5,0.0,3,,15,L-V,5.0,0.0,P3
3997,2024-11-11 15:15:00,6,0.0,3,,15,L-V,6.0,0.0,P3
3998,2024-11-11 15:30:00,7,0.0,3,,15,L-V,7.0,0.0,P3
3999,2024-11-11 15:45:00,8,0.0,3,,15,L-V,8.0,0.0,P3
4000,2024-11-11 16:00:00,7,0.0,3,,16,L-V,7.0,0.0,P3
4001,2024-11-11 16:15:00,9,0.0,2,,16,L-V,9.0,0.0,P3
4002,2024-11-11 16:30:00,9,0.0,2,,16,L-V,9.0,0.0,P3
4003,2024-11-11 16:45:00,8,0.0,2,,16,L-V,8.0,0.0,P3
4004,2024-11-11 17:00:00,10,0.0,3,,17,L-V,10.0,0.0,P3
4005,2024-11-11 17:15:00,11,0.0,1,,17,L-V,11.0,0.0,P3
4006,2024-11-11 17:30:00,10,0.0,2,,17,L-V,10.0,0.0,P3
4007,2024-11-11 17:45:00,11,0.0,2,,17,L-V,11.0,0.0,P3
4008,2024-11-11 18:00:00,10,0.0,2,,18,L-V,10.0,0.0,P2
4009,2024-11-11 18:15:00,10,0.0,2,,18,L-V,10.0,0.0,P2
4010,2024-11-11 18:30:00,9,0.0,1,,18,L-V,9.0,0.0,P2
4011,2024-11-11 18:45:00,8,0.0,0,,18,L-V,8.0,0.0,P2
4012,2024-11-11 19:00:00,9,0.0,1,,19,L-V,9.0,0.0,P2
4013,2024-11-11 19:15:00,9,0.0,1,,19,L-V,9.0,0.0,P2
4014,2024-11-11 19:30:00,12,0.0,1,,19,L-V,12.0,0.0,P2
4015,2024-11-11 19:45:00,13,0.0,2,,19,L-V,13.0,0.0,P2
4016,2024-11-11 20:00:00,11,0.0,2,,20,L-V,11.0,0.0,P2
4017,2024-11-11 20:15:00,14,0.0,3,,20,L-V,14.0,0.0,P2
4018,2024-11-11 20:30:00,12,0.0,2,,20,L-V,12.0,0.0,P2
4019,2024-11-11 20:45:00,12,0.0,1,,20,L-V,12.0,0.0,P2
4020,2024-11-11 21:00:00,11,0.0,1,,21,L-V,11.0,0.0,P2
4021,2024-11-11 21:15:00,11,0.0,2,,21,L-V,11.0,0.0,P2
4022,2024-11-11 21:30:00,11,0.0,2,,21,L-V,11.0,0.0,P2
4023,2024-11-11 21:45:00,12,0.0,1,,21,L-V,12.0,0.0,P2
4024,2024-11-11 22:00:00,10,0.0,1,,22,L-V,10.0,0.0,P3
4025,2024-11-11 22:15:00,11,0.0,2,,22,L-V,11.0,0.0,P3
4026,2024-11-11 22:30:00,8,0.0,1,,22,L-V,8.0,0.0,P3
4027,2024-11-11 22:45:00,8,0.0,0,,22,L-V,8.0,0.0,P3
4028,2024-11-11 23:00:00,7,0.0,0,,23,L-V,7.0,0.0,P3
4029,2024-11-11 23:15:00,6,0.0,0,,23,L-V,6.0,0.0,P3
4030,2024-11-11 23:30:00,8,0.0,0,,23,L-V,8.0,0.0,P3
4031,2024-11-11 23:45:00,9,0.0,1,,23,L-V,9.0,0.0,P3
4032,2024-11-12 00:00:00,8,0.0,1,,0,L-V,8.0,0.0,P6
4033,2024-11-12 00:15:00,7,0.0,1,,0,L-V,7.0,0.0,P6
4034,2024-11-12 00:30:00,8,0.0,0,,0,L-V,8.0,0.0,P6
4035,2024-11-12 00:45:00,8,0.0,1,,0,L-V,8.0,0.0,P6
4036,2024-11-12 01:00:00,7,0.0,1,,1,L-V,7.0,0.0,P6
4037,2024-11-12 01:15:00,9,0.0,0,,1,L-V,9.0,0.0,P6
4038,2024-11-12 01:30:00,8,0.0,1,,1,L-V,8.0,0.0,P6
4039,2024-11-12 01:45:00,10,0.0,2,,1,L-V,10.0,0.0,P6
4040,2024-11-12 02:00:00,8,0.0,1,,2,L-V,8.0,0.0,P6
4041,2024-11-12 02:15:00,7,0.0,1,,2,L-V,7.0,0.0,P6
4042,2024-11-12 02:30:00,8,0.0,1,,2,L-V,8.0,0.0,P6
4043,2024-11-12 02:45:00,8,0.0,1,,2,L-V,8.0,0.0,P6
4044,2024-11-12 03:00:00,7,0.0,1,,3,L-V,7.0,0.0,P6
4045,2024-11-12 03:15:00,7,0.0,0,,3,L-V,7.0,0.0,P6
4046,2024-11-12 03:30:00,7,0.0,0,,3,L-V,7.0,0.0,P6
4047,2024-11-12 03:45:00,7,0.0,1,,3,L-V,7.0,0.0,P6
4048,2024-11-12 04:00:00,8,0.0,0,,4,L-V,8.0,0.0,P6
4049,2024-11-12 04:15:00,7,0.0,1,,4,L-V,7.0,0.0,P6
4050,2024-11-12 04:30:00,8,0.0,1,,4,L-V,8.0,0.0,P6
4051,2024-11-12 04:45:00,9,0.0,1,,4,L-V,9.0,0.0,P6
4052,2024-11-12 05:00:00,7,0.0,1,,5,L-V,7.0,0.0,P6
4053,2024-11-12 05:15:00,8,0.0,1,,5,L-V,8.0,0.0,P6
4054,2024-11-12 05:30:00,8,0.0,0,,5,L-V,8.0,0.0,P6
4055,2024-11-12 05:45:00,7,0.0,1,,5,L-V,7.0,0.0,P6
4056,2024-11-12 06:00:00,8,0.0,0,,6,L-V,8.0,0.0,P6
4057,2024-11-12 06:15:00,7,0.0,1,,6,L-V,7.0,0.0,P6
4058,2024-11-12 06:30:00,10,0.0,2,,6,L-V,10.0,0.0,P6
4059,2024-11-12 06:45:00,9,0.0,2,,6,L-V,9.0,0.0,P6
4060,2024-11-12 07:00:00,10,0.0,1,,7,L-V,10.0,0.0,P6
4061,2024-11-12 07:15:00,11,0.0,0,,7,L-V,11.0,0.0,P6
4062,2024-11-12 07:30:00,12,0.0,1,,7,L-V,12.0,0.0,P6
4063,2024-11-12 07:45:00,10,0.0,1,,7,L-V,10.0,0.0,P6
4064,2024-11-12 08:00:00,9,0.0,2,,8,L-V,9.0,0.0,P3
4065,2024-11-12 08:15:00,9,0.0,2,,8,L-V,9.0,0.0,P3
4066,2024-11-12 08:30:00,8,0.0,1,,8,L-V,8.0,0.0,P3
4067,2024-11-12 08:45:00,7,0.0,2,,8,L-V,7.0,0.0,P3
4068,2024-11-12 09:00:00,7,0.0,1,,9,L-V,7.0,0.0,P2
4069,2024-11-12 09:15:00,7,0.0,2,,9,L-V,7.0,0.0,P2
4070,2024-11-12 09:30:00,8,0.0,2,,9,L-V,8.0,0.0,P2
4071,2024-11-12 09:45:00,6,0.0,1,,9,L-V,6.0,0.0,P2
4072,2024-11-12 10:00:00,12,0.0,2,,10,L-V,12.0,0.0,P2
4073,2024-11-12 10:15:00,6,0.0,3,,10,L-V,6.0,0.0,P2
4074,2024-11-12 10:30:00,3,0.0,2,,10,L-V,3.0,0.0,P2
4075,2024-11-12 10:45:00,6,0.0,2,,10,L-V,6.0,0.0,P2
4076,2024-11-12 11:00:00,5,0.0,1,,11,L-V,5.0,0.0,P2
4077,2024-11-12 11:15:00,5,0.0,2,,11,L-V,5.0,0.0,P2
4078,2024-11-12 11:30:00,12,0.0,2,,11,L-V,12.0,0.0,P2
4079,2024-11-12 11:45:00,10,0.0,2,,11,L-V,10.0,0.0,P2
4080,2024-11-12 12:00:00,9,0.0,1,,12,L-V,9.0,0.0,P2
4081,2024-11-12 12:15:00,8,0.0,2,,12,L-V,8.0,0.0,P2
4082,2024-11-12 12:30:00,9,0.0,2,,12,L-V,9.0,0.0,P2
4083,2024-11-12 12:45:00,7,0.0,3,,12,L-V,7.0,0.0,P2
4084,2024-11-12 13:00:00,4,0.0,2,,13,L-V,4.0,0.0,P2
4085,2024-11-12 13:15:00,6,0.0,2,,13,L-V,6.0,0.0,P2
