index;fecha_hora;consumo_kWh;excedentes_kWh;reactiva_kVArh;capacitiva_kVArh;hora;fecha;tipo_dia;consumo_neto_kWh;vertido_neto_kWh;periodo
5377;2025-08-13 02:00:00;1.11;;;;2;2025-08-13;L-V;1.11;0.0;P3
5378;2025-08-13 03:00:00;2.186;;;;3;2025-08-13;L-V;2.186;0.0;P3
5379;2025-08-13 04:00:00;1.211;;;;4;2025-08-13;L-V;1.211;0.0;P3
5380;2025-08-13 05:00:00;1.005;;;;5;2025-08-13;L-V;1.005;0.0;P3
5381;2025-08-13 06:00:00;0.242;;;;6;2025-08-13;L-V;0.242;0.0;P3
5382;2025-08-13 07:00:00;0.298;;;;7;2025-08-13;L-V;0.298;0.0;P3
5383;2025-08-13 08:00:00;0.713;;;;8;2025-08-13;L-V;0.713;0.0;P2
5384;2025-08-13 09:00:00;0.365;;;;9;2025-08-13;L-V;0.365;0.0;P2
5385;2025-08-13 10:00:00;0.612;;;;10;2025-08-13;L-V;0.612;0.0;P1
5386;2025-08-13 11:00:00;1.175;;;;11;2025-08-13;L-V;1.175;0.0;P1
5387;2025-08-13 12:00:00;1.273;;;;12;2025-08-13;L-V;1.273;0.0;P1
5388;2025-08-13 13:00:00;0.892;;;;13;2025-08-13;L-V;0.892;0.0;P1
5389;2025-08-13 14:00:00;1.264;;;;14;2025-08-13;L-V;1.264;0.0;P2
5390;2025-08-13 15:00:00;1.751;;;;15;2025-08-13;L-V;1.751;0.0;P2
5391;2025-08-13 16:00:00;1.429;;;;16;2025-08-13;L-V;1.429;0.0;P2
5392;2025-08-13 17:00:00;2.323;;;;17;2025-08-13;L-V;2.323;0.0;P2
5393;2025-08-13 18:00:00;1.387;;;;18;2025-08-13;L-V;1.387;0.0;P1
5394;2025-08-13 19:00:00;1.423;;;;19;2025-08-13;L-V;1.423;0.0;P1
5395;2025-08-13 20:00:00;0.482;;;;20;2025-08-13;L-V;0.482;0.0;P1
5396;2025-08-13 21:00:00;0.351;;;;21;2025-08-13;L-V;0.351;0.0;P1
5397;2025-08-13 22:00:00;0.856;;;;22;2025-08-13;L-V;0.856;0.0;P2
5398;2025-08-13 23:00:00;2.025;;;;23;2025-08-13;L-V;2.025;0.0;P2
5399;2025-08-14 00:00:00;1.969;;;;0;2025-08-14;L-V;1.969;0.0;P3
5400;2025-08-14 01:00:00;1.951;;;;1;2025-08-14;L-V;1.951;0.0;P3
5401;2025-08-14 02:00:00;1.138;;;;2;2025-08-14;L-V;1.138;0.0;P3
5402;2025-08-14 03:00:00;0.968;;;;3;2025-08-14;L-V;0.968;0.0;P3
5403;2025-08-14 04:00:00;0.238;;;;4;2025-08-14;L-V;0.238;0.0;P3
5404;2025-08-14 05:00:00;0.236;;;;5;2025-08-14;L-V;0.236;0.0;P3
5405;2025-08-14 06:00:00;0.279;;;;6;2025-08-14;L-V;0.279;0.0;P3
5406;2025-08-14 07:00:00;0.365;;;;7;2025-08-14;L-V;0.365;0.0;P3
5407;2025-08-14 08:00:00;0.353;;;;8;2025-08-14;L-V;0.353;0.0;P2
5408;2025-08-14 09:00:00;0.356;;;;9;2025-08-14;L-V;0.356;0.0;P2
5409;2025-08-14 10:00:00;0.337;;;;10;2025-08-14;L-V;0.337;0.0;P1
5410;2025-08-14 11:00:00;0.778;;;;11;2025-08-14;L-V;0.778;0.0;P1
5411;2025-08-14 12:00:00;1.27;;;;12;2025-08-14;L-V;1.27;0.0;P1
5412;2025-08-14 13:00:00;1.307;;;;13;2025-08-14;L-V;1.307;0.0;P1
5413;2025-08-14 14:00:00;1.12;;;;14;2025-08-14;L-V;1.12;0.0;P2
5414;2025-08-14 15:00:00;2.006;;;;15;2025-08-14;L-V;2.006;0.0;P2
5415;2025-08-14 16:00:00;1.429;;;;16;2025-08-14;L-V;1.429;0.0;P2
5416;2025-08-14 17:00:00;1.455;;;;17;2025-08-14;L-V;1.455;0.0;P2
5417;2025-08-14 18:00:00;1.707;;;;18;2025-08-14;L-V;1.707;0.0;P1
5418;2025-08-14 19:00:00;1.459;;;;19;2025-08-14;L-V;1.459;0.0;P1
5419;2025-08-14 20:00:00;1.366;;;;20;2025-08-14;L-V;1.366;0.0;P1
5420;2025-08-14 21:00:00;1.346;;;;21;2025-08-14;L-V;1.346;0.0;P1
5421;2025-08-14 22:00:00;1.338;;;;22;2025-08-14;L-V;1.338;0.0;P2
5422;2025-08-14 23:00:00;2.535;;;;23;2025-08-14;L-V;2.535;0.0;P2
5423;2025-08-15 00:00:00;1.987;;;;0;2025-08-15;L-V;1.987;0.0;P3
5424;2025-08-15 01:00:00;0.674;;;;1;2025-08-15;L-V;0.674;0.0;P3
5425;2025-08-15 02:00:00;1.743;;;;2;2025-08-15;L-V;1.743;0.0;P3
5426;2025-08-15 03:00:00;2.239;;;;3;2025-08-15;L-V;2.239;0.0;P3
5427;2025-08-15 04:00:00;1.18;;;;4;2025-08-15;L-V;1.18;0.0;P3
5428;2025-08-15 05:00:00;0.3;;;;5;2025-08-15;L-V;0.3;0.0;P3
5429;2025-08-15 06:00:00;0.293;;;;6;2025-08-15;L-V;0.293;0.0;P3
5430;2025-08-15 07:00:00;0.377;;;;7;2025-08-15;L-V;0.377;0.0;P3
5431;2025-08-15 08:00:00;0.427;;;;8;2025-08-15;L-V;0.427;0.0;P3
5432;2025-08-15 09:00:00;0.431;;;;9;2025-08-15;L-V;0.431;0.0;P3
5433;2025-08-15 10:00:00;0.502;;;;10;2025-08-15;L-V;0.502;0.0;P3
5434;2025-08-15 11:00:00;0.609;;;;11;2025-08-15;L-V;0.609;0.0;P3
5435;2025-08-15 12:00:00;0.74;;;;12;2025-08-15;L-V;0.74;0.0;P3
5436;2025-08-15 13:00:00;1.583;;;;13;2025-08-15;L-V;1.583;0.0;P3
5437;2025-08-15 14:00:00;1.793;;;;14;2025-08-15;L-V;1.793;0.0;P3
5438;2025-08-15 15:00:00;2.87;;;;15;2025-08-15;L-V;2.87;0.0;P3
5439;2025-08-15 16:00:00;3.055;;;;16;2025-08-15;L-V;3.055;0.0;P3
5440;2025-08-15 17:00:00;1.981;;;;17;2025-08-15;L-V;1.981;0.0;P3
5441;2025-08-15 18:00:00;1.624;;;;18;2025-08-15;L-V;1.624;0.0;P3
5442;2025-08-15 19:00:00;1.648;;;;19;2025-08-15;L-V;1.648;0.0;P3
5443;2025-08-15 20:00:00;0.192;;;;20;2025-08-15;L-V;0.192;0.0;P3
5444;2025-08-15 21:00:00;0.399;;;;21;2025-08-15;L-V;0.399;0.0;P3
5445;2025-08-15 22:00:00;1.615;;;;22;2025-08-15;L-V;1.615;0.0;P3
5446;2025-08-15 23:00:00;1.825;;;;23;2025-08-15;L-V;1.825;0.0;P3
5447;2025-08-16 00:00:00;0.871;;;;0;2025-08-16;FS;0.871;0.0;P3
5448;2025-08-16 01:00:00;1.942;;;;1;2025-08-16;FS;1.942;0.0;P3
5449;2025-08-16 02:00:00;2.516;;;;2;2025-08-16;FS;2.516;0.0;P3
5450;2025-08-16 03:00:00;1.461;;;;3;2025-08-16;FS;1.461;0.0;P3
5451;2025-08-16 04:00:00;1.096;;;;4;2025-08-16;FS;1.096;0.0;P3
5452;2025-08-16 05:00:00;0.235;;;;5;2025-08-16;FS;0.235;0.0;P3
5453;2025-08-16 06:00:00;0.23;;;;6;2025-08-16;FS;0.23;0.0;P3
5454;2025-08-16 07:00:00;0.232;;;;7;2025-08-16;FS;0.232;0.0;P3
5455;2025-08-16 08:00:00;0.364;;;;8;2025-08-16;FS;0.364;0.0;P3
5456;2025-08-16 09:00:00;0.339;;;;9;2025-08-16;FS;0.339;0.0;P3
5457;2025-08-16 10:00:00;0.275;;;;10;2025-08-16;FS;0.275;0.0;P3
5458;2025-08-16 11:00:00;0.235;;;;11;2025-08-16;FS;0.235;0.0;P3
5459;2025-08-16 12:00:00;0.236;;;;12;2025-08-16;FS;0.236;0.0;P3
5460;2025-08-16 13:00:00;0.243;;;;13;2025-08-16;FS;0.243;0.0;P3
5461;2025-08-16 14:00:00;0.695;;;;14;2025-08-16;FS;0.695;0.0;P3
5462;2025-08-16 15:00:00;1.305;;;;15;2025-08-16;FS;1.305;0.0;P3
5463;2025-08-16 16:00:00;1.063;;;;16;2025-08-16;FS;1.063;0.0;P3
5464;2025-08-16 17:00:00;0.823;;;;17;2025-08-16;FS;0.823;0.0;P3
5465;2025-08-16 18:00:00;0.559;;;;18;2025-08-16;FS;0.559;0.0;P3
5466;2025-08-16 19:00:00;0.943;;;;19;2025-08-16;FS;0.943;0.0;P3
5467;2025-08-16 20:00:00;1.271;;;;20;2025-08-16;FS;1.271;0.0;P3
5468;2025-08-16 21:00:00;2.257;;;;21;2025-08-16;FS;2.257;0.0;P3
5469;2025-08-16 22:00:00;2.475;;;;22;2025-08-16;FS;2.475;0.0;P3
5470;2025-08-16 23:00:00;2.749;;;;23;2025-08-16;FS;2.749;0.0;P3
5471;2025-08-17 00:00:00;1.92;;;;0;2025-08-17;FS;1.92;0.0;P3
5472;2025-08-17 01:00:00;2.32;;;;1;2025-08-17;FS;2.32;0.0;P3
5473;2025-08-17 02:00:00;1.675;;;;2;2025-08-17;FS;1.675;0.0;P3
5474;2025-08-17 03:00:00;1.813;;;;3;2025-08-17;FS;1.813;0.0;P3
5475;2025-08-17 04:00:00;0.83;;;;4;2025-08-17;FS;0.83;0.0;P3
5476;2025-08-17 05:00:00;0.299;;;;5;2025-08-17;FS;0.299;0.0;P3
5477;2025-08-17 06:00:00;0.273;;;;6;2025-08-17;FS;0.273;0.0;P3
5478;2025-08-17 07:00:00;0.256;;;;7;2025-08-17;FS;0.256;0.0;P3
5479;2025-08-17 08:00:00;0.26;;;;8;2025-08-17;FS;0.26;0.0;P3
5480;2025-08-17 09:00:00;0.292;;;;9;2025-08-17;FS;0.292;0.0;P3
5481;2025-08-17 10:00:00;0.326;;;;10;2025-08-17;FS;0.326;0.0;P3
5482;2025-08-17 11:00:00;0.597;;;;11;2025-08-17;FS;0.597;0.0;P3
5483;2025-08-17 12:00:00;1.963;;;;12;2025-08-17;FS;1.963;0.0;P3
5484;2025-08-17 13:00:00;1.516;;;;13;2025-08-17;FS;1.516;0.0;P3
5485;2025-08-17 14:00:00;0.483;;;;14;2025-08-17;FS;0.483;0.0;P3
5486;2025-08-17 15:00:00;1.733;;;;15;2025-08-17;FS;1.733;0.0;P3
5487;2025-08-17 16:00:00;1.952;;;;16;2025-08-17;FS;1.952;0.0;P3
5488;2025-08-17 17:00:00;1.961;;;;17;2025-08-17;FS;1.961;0.0;P3
5489;2025-08-17 18:00:00;2.232;;;;18;2025-08-17;FS;2.232;0.0;P3
5490;2025-08-17 19:00:00;1.039;;;;19;2025-08-17;FS;1.039;0.0;P3
5491;2025-08-17 20:00:00;0.236;;;;20;2025-08-17;FS;0.236;0.0;P3
5492;2025-08-17 21:00:00;2.135;;;;21;2025-08-17;FS;2.135;0.0;P3
5493;2025-08-17 22:00:00;2.312;;;;22;2025-08-17;FS;2.312;0.0;P3
5494;2025-08-17 23:00:00;2.76;;;;23;2025-08-17;FS;2.76;0.0;P3
5495;2025-08-18 00:00:00;2.109;;;;0;2025-08-18;L-V;2.109;0.0;P3
5496;2025-08-18 01:00:00;1.443;;;;1;2025-08-18;L-V;1.443;0.0;P3
5497;2025-08-18 02:00:00;1.948;;;;2;2025-08-18;L-V;1.948;0.0;P3
5498;2025-08-18 03:00:00;2.735;;;;3;2025-08-18;L-V;2.735;0.0;P3
5499;2025-08-18 04:00:00;1.938;;;;4;2025-08-18;L-V;1.938;0.0;P3
5500;2025-08-18 05:00:00;0.324;;;;5;2025-08-18;L-V;0.324;0.0;P3
5501;2025-08-18 06:00:00;0.282;;;;6;2025-08-18;L-V;0.282;0.0;P3
5502;2025-08-18 07:00:00;0.275;;;;7;2025-08-18;L-V;0.275;0.0;P3
5503;2025-08-18 08:00:00;0.389;;;;8;2025-08-18;L-V;0.389;0.0;P2
5504;2025-08-18 09:00:00;0.411;;;;9;2025-08-18;L-V;0.411;0.0;P2
5505;2025-08-18 10:00:00;0.994;;;;10;2025-08-18;L-V;0.994;0.0;P1
5506;2025-08-18 11:00:00;0.546;;;;11;2025-08-18;L-V;0.546;0.0;P1
5507;2025-08-18 12:00:00;1.627;;;;12;2025-08-18;L-V;1.627;0.0;P1
5508;2025-08-18 13:00:00;1.367;;;;13;2025-08-18;L-V;1.367;0.0;P1
5509;2025-08-18 14:00:00;2.609;;;;14;2025-08-18;L-V;2.609;0.0;P2
5510;2025-08-18 15:00:00;1.314;;;;15;2025-08-18;L-V;1.314;0.0;P2
5511;2025-08-18 16:00:00;1.555;;;;16;2025-08-18;L-V;1.555;0.0;P2
5512;2025-08-18 17:00:00;2.078;;;;17;2025-08-18;L-V;2.078;0.0;P2
5513;2025-08-18 18:00:00;2.393;;;;18;2025-08-18;L-V;2.393;0.0;P1
5514;2025-08-18 19:00:00;2.938;;;;19;2025-08-18;L-V;2.938;0.0;P1
5515;2025-08-18 20:00:00;1.822;;;;20;2025-08-18;L-V;1.822;0.0;P1
5516;2025-08-18 21:00:00;3.611;;;;21;2025-08-18;L-V;3.611;0.0;P1
5517;2025-08-18 22:00:00;3.18;;;;22;2025-08-18;L-V;3.18;0.0;P2
5518;2025-08-18 23:00:00;2.959;;;;23;2025-08-18;L-V;2.959;0.0;P2
5519;2025-08-19 00:00:00;2.253;;;;0;2025-08-19;L-V;2.253;0.0;P3
5520;2025-08-19 01:00:00;1.435;;;;1;2025-08-19;L-V;1.435;0.0;P3
5521;2025-08-19 02:00:00;2.56;;;;2;2025-08-19;L-V;2.56;0.0;P3
5522;2025-08-19 03:00:00;2.204;;;;3;2025-08-19;L-V;2.204;0.0;P3
5523;2025-08-19 04:00:00;1.252;;;;4;2025-08-19;L-V;1.252;0.0;P3
5524;2025-08-19 05:00:00;1.275;;;;5;2025-08-19;L-V;1.275;0.0;P3
5525;2025-08-19 06:00:00;0.614;;;;6;2025-08-19;L-V;0.614;0.0;P3
5526;2025-08-19 07:00:00;0.689;;;;7;2025-08-19;L-V;0.689;0.0;P3
5527;2025-08-19 08:00:00;0.401;;;;8;2025-08-19;L-V;0.401;0.0;P2
5528;2025-08-19 09:00:00;0.61;;;;9;2025-08-19;L-V;0.61;0.0;P2
5529;2025-08-19 10:00:00;0.812;;;;10;2025-08-19;L-V;0.812;0.0;P1
5530;2025-08-19 11:00:00;1.21;;;;11;2025-08-19;L-V;1.21;0.0;P1
5531;2025-08-19 12:00:00;1.211;;;;12;2025-08-19;L-V;1.211;0.0;P1
5532;2025-08-19 13:00:00;0.778;;;;13;2025-08-19;L-V;0.778;0.0;P1
5533;2025-08-19 14:00:00;1.098;;;;14;2025-08-19;L-V;1.098;0.0;P2
5534;2025-08-19 15:00:00;1.586;;;;15;2025-08-19;L-V;1.586;0.0;P2
5535;2025-08-19 16:00:00;1.472;;;;16;2025-08-19;L-V;1.472;0.0;P2
5536;2025-08-19 17:00:00;1.5;;;;17;2025-08-19;L-V;1.5;0.0;P2
5537;2025-08-19 18:00:00;1.267;;;;18;2025-08-19;L-V;1.267;0.0;P1
5538;2025-08-19 19:00:00;1.654;;;;19;2025-08-19;L-V;1.654;0.0;P1
5539;2025-08-19 20:00:00;1.612;;;;20;2025-08-19;L-V;1.612;0.0;P1
5540;2025-08-19 21:00:00;2.41;;;;21;2025-08-19;L-V;2.41;0.0;P1
5541;2025-08-19 22:00:00;2.75;;;;22;2025-08-19;L-V;2.75;0.0;P2
5542;2025-08-19 23:00:00;2.134;;;;23;2025-08-19;L-V;2.134;0.0;P2
5543;2025-08-20 00:00:00;0.592;;;;0;2025-08-20;L-V;0.592;0.0;P3
5544;2025-08-20 01:00:00;1.598;;;;1;2025-08-20;L-V;1.598;0.0;P3
5545;2025-08-20 02:00:00;2.661;;;;2;2025-08-20;L-V;2.661;0.0;P3
5546;2025-08-20 03:00:00;1.293;;;;3;2025-08-20;L-V;1.293;0.0;P3
5547;2025-08-20 04:00:00;1.276;;;;4;2025-08-20;L-V;1.276;0.0;P3
5548;2025-08-20 05:00:00;0.355;;;;5;2025-08-20;L-V;0.355;0.0;P3
5549;2025-08-20 06:00:00;0.321;;;;6;2025-08-20;L-V;0.321;0.0;P3
5550;2025-08-20 07:00:00;0.446;;;;7;2025-08-20;L-V;0.446;0.0;P3
5551;2025-08-20 08:00:00;0.457;;;;8;2025-08-20;L-V;0.457;0.0;P2
5552;2025-08-20 09:00:00;0.415;;;;9;2025-08-20;L-V;0.415;0.0;P2
5553;2025-08-20 10:00:00;1.224;;;;10;2025-08-20;L-V;1.224;0.0;P1
5554;2025-08-20 11:00:00;0.679;;;;11;2025-08-20;L-V;0.679;0.0;P1
5555;2025-08-20 12:00:00;1.445;;;;12;2025-08-20;L-V;1.445;0.0;P1
5556;2025-08-20 13:00:00;1.345;;;;13;2025-08-20;L-V;1.345;0.0;P1
5557;2025-08-20 14:00:00;1.177;;;;14;2025-08-20;L-V;1.177;0.0;P2
5558;2025-08-20 15:00:00;1.624;;;;15;2025-08-20;L-V;1.624;0.0;P2
5559;2025-08-20 16:00:00;0.318;;;;16;2025-08-20;L-V;0.318;0.0;P2
5560;2025-08-20 17:00:00;1.328;;;;17;2025-08-20;L-V;1.328;0.0;P2
5561;2025-08-20 18:00:00;0.617;;;;18;2025-08-20;L-V;0.617;0.0;P1
5562;2025-08-20 19:00:00;0.224;;;;19;2025-08-20;L-V;0.224;0.0;P1
5563;2025-08-20 20:00:00;0.201;;;;20;2025-08-20;L-V;0.201;0.0;P1
5564;2025-08-20 21:00:00;0.274;;;;21;2025-08-20;L-V;0.274;0.0;P1
5565;2025-08-20 22:00:00;2.025;;;;22;2025-08-20;L-V;2.025;0.0;P2
5566;2025-08-20 23:00:00;1.926;;;;23;2025-08-20;L-V;1.926;0.0;P2
5567;2025-08-21 00:00:00;2.15;;;;0;2025-08-21;L-V;2.15;0.0;P3
5568;2025-08-21 01:00:00;1.868;;;;1;2025-08-21;L-V;1.868;0.0;P3
5569;2025-08-21 02:00:00;2.36;;;;2;2025-08-21;L-V;2.36;0.0;P3
5570;2025-08-21 03:00:00;1.21;;;;3;2025-08-21;L-V;1.21;0.0;P3
5571;2025-08-21 04:00:00;1.208;;;;4;2025-08-21;L-V;1.208;0.0;P3
5572;2025-08-21 05:00:00;1.207;;;;5;2025-08-21;L-V;1.207;0.0;P3
5573;2025-08-21 06:00:00;0.447;;;;6;2025-08-21;L-V;0.447;0.0;P3
5574;2025-08-21 07:00:00;0.322;;;;7;2025-08-21;L-V;0.322;0.0;P3
5575;2025-08-21 08:00:00;1.28;;;;8;2025-08-21;L-V;1.28;0.0;P2
5576;2025-08-21 09:00:00;0.974;;;;9;2025-08-21;L-V;0.974;0.0;P2
5577;2025-08-21 10:00:00;0.41;;;;10;2025-08-21;L-V;0.41;0.0;P1
5578;2025-08-21 11:00:00;0.348;;;;11;2025-08-21;L-V;0.348;0.0;P1
5579;2025-08-21 12:00:00;0.39;;;;12;2025-08-21;L-V;0.39;0.0;P1
5580;2025-08-21 13:00:00;0.68;;;;13;2025-08-21;L-V;0.68;0.0;P1
5581;2025-08-21 14:00:00;0.808;;;;14;2025-08-21;L-V;0.808;0.0;P2
5582;2025-08-21 15:00:00;1.045;;;;15;2025-08-21;L-V;1.045;0.0;P2
5583;2025-08-21 16:00:00;1.561;;;;16;2025-08-21;L-V;1.561;0.0;P2
5584;2025-08-21 17:00:00;1.423;;;;17;2025-08-21;L-V;1.423;0.0;P2
5585;2025-08-21 18:00:00;1.971;;;;18;2025-08-21;L-V;1.971;0.0;P1
5586;2025-08-21 19:00:00;1.818;;;;19;2025-08-21;L-V;1.818;0.0;P1
5587;2025-08-21 20:00:00;1.87;;;;20;2025-08-21;L-V;1.87;0.0;P1
5588;2025-08-21 21:00:00;1.24;;;;21;2025-08-21;L-V;1.24;0.0;P1
5589;2025-08-21 22:00:00;1.927;;;;22;2025-08-21;L-V;1.927;0.0;P2
5590;2025-08-21 23:00:00;1.949;;;;23;2025-08-21;L-V;1.949;0.0;P2
5591;2025-08-22 00:00:00;2.053;;;;0;2025-08-22;L-V;2.053;0.0;P3
5592;2025-08-22 01:00:00;1.785;;;;1;2025-08-22;L-V;1.785;0.0;P3
5593;2025-08-22 02:00:00;1.632;;;;2;2025-08-22;L-V;1.632;0.0;P3
5594;2025-08-22 03:00:00;1.634;;;;3;2025-08-22;L-V;1.634;0.0;P3
5595;2025-08-22 04:00:00;1.615;;;;4;2025-08-22;L-V;1.615;0.0;P3
5596;2025-08-22 05:00:00;1.482;;;;5;2025-08-22;L-V;1.482;0.0;P3
5597;2025-08-22 06:00:00;0.288;;;;6;2025-08-22;L-V;0.288;0.0;P3
5598;2025-08-22 07:00:00;0.285;;;;7;2025-08-22;L-V;0.285;0.0;P3
5599;2025-08-22 08:00:00;0.463;;;;8;2025-08-22;L-V;0.463;0.0;P2
5600;2025-08-22 09:00:00;0.353;;;;9;2025-08-22;L-V;0.353;0.0;P2
5601;2025-08-22 10:00:00;0.377;;;;10;2025-08-22;L-V;0.377;0.0;P1
5602;2025-08-22 11:00:00;0.248;;;;11;2025-08-22;L-V;0.248;0.0;P1
5603;2025-08-22 12:00:00;0.414;;;;12;2025-08-22;L-V;0.414;0.0;P1
5604;2025-08-22 13:00:00;0.393;;;;13;2025-08-22;L-V;0.393;0.0;P1
5605;2025-08-22 14:00:00;0.38;;;;14;2025-08-22;L-V;0.38;0.0;P2
5606;2025-08-22 15:00:00;0.228;;;;15;2025-08-22;L-V;0.228;0.0;P2
5607;2025-08-22 16:00:00;0.188;;;;16;2025-08-22;L-V;0.188;0.0;P2
5608;2025-08-22 17:00:00;0.423;;;;17;2025-08-22;L-V;0.423;0.0;P2
5609;2025-08-22 18:00:00;0.308;;;;18;2025-08-22;L-V;0.308;0.0;P1
5610;2025-08-22 19:00:00;0.226;;;;19;2025-08-22;L-V;0.226;0.0;P1
5611;2025-08-22 20:00:00;2.024;;;;20;2025-08-22;L-V;2.024;0.0;P1
5612;2025-08-22 21:00:00;1.923;;;;21;2025-08-22;L-V;1.923;0.0;P1
5613;2025-08-22 22:00:00;1.229;;;;22;2025-08-22;L-V;1.229;0.0;P2
5614;2025-08-22 23:00:00;0.301;;;;23;2025-08-22;L-V;0.301;0.0;P2
5615;2025-08-23 00:00:00;0.77;;;;0;2025-08-23;FS;0.77;0.0;P3
5616;2025-08-23 01:00:00;1.959;;;;1;2025-08-23;FS;1.959;0.0;P3
5617;2025-08-23 02:00:00;1.855;;;;2;2025-08-23;FS;1.855;0.0;P3
5618;2025-08-23 03:00:00;0.637;;;;3;2025-08-23;FS;0.637;0.0;P3
5619;2025-08-23 04:00:00;0.954;;;;4;2025-08-23;FS;0.954;0.0;P3
5620;2025-08-23 05:00:00;1.165;;;;5;2025-08-23;FS;1.165;0.0;P3
5621;2025-08-23 06:00:00;1.156;;;;6;2025-08-23;FS;1.156;0.0;P3
5622;2025-08-23 07:00:00;0.765;;;;7;2025-08-23;FS;0.765;0.0;P3
5623;2025-08-23 08:00:00;0.254;;;;8;2025-08-23;FS;0.254;0.0;P3
5624;2025-08-23 09:00:00;0.291;;;;9;2025-08-23;FS;0.291;0.0;P3
5625;2025-08-23 10:00:00;0.307;;;;10;2025-08-23;FS;0.307;0.0;P3
5626;2025-08-23 11:00:00;0.286;;;;11;2025-08-23;FS;0.286;0.0;P3
5627;2025-08-23 12:00:00;0.336;;;;12;2025-08-23;FS;0.336;0.0;P3
5628;2025-08-23 13:00:00;0.332;;;;13;2025-08-23;FS;0.332;0.0;P3
5629;2025-08-23 14:00:00;0.196;;;;14;2025-08-23;FS;0.196;0.0;P3
5630;2025-08-23 15:00:00;0.863;;;;15;2025-08-23;FS;0.863;0.0;P3
5631;2025-08-23 16:00:00;1.838;;;;16;2025-08-23;FS;1.838;0.0;P3
5632;2025-08-23 17:00:00;2.646;;;;17;2025-08-23;FS;2.646;0.0;P3
5633;2025-08-23 18:00:00;0.585;;;;18;2025-08-23;FS;0.585;0.0;P3
5634;2025-08-23 19:00:00;1.772;;;;19;2025-08-23;FS;1.772;0.0;P3
5635;2025-08-23 20:00:00;2.848;;;;20;2025-08-23;FS;2.848;0.0;P3
5636;2025-08-23 21:00:00;1.956;;;;21;2025-08-23;FS;1.956;0.0;P3
5637;2025-08-23 22:00:00;1.126;;;;22;2025-08-23;FS;1.126;0.0;P3
5638;2025-08-23 23:00:00;1.884;;;;23;2025-08-23;FS;1.884;0.0;P3
5639;2025-08-24 00:00:00;1.382;;;;0;2025-08-24;FS;1.382;0.0;P3
5640;2025-08-24 01:00:00;1.579;;;;1;2025-08-24;FS;1.579;0.0;P3
5641;2025-08-24 02:00:00;2.436;;;;2;2025-08-24;FS;2.436;0.0;P3
5642;2025-08-24 03:00:00;1.522;;;;3;2025-08-24;FS;1.522;0.0;P3
5643;2025-08-24 04:00:00;1.466;;;;4;2025-08-24;FS;1.466;0.0;P3
5644;2025-08-24 05:00:00;0.546;;;;5;2025-08-24;FS;0.546;0.0;P3
5645;2025-08-24 06:00:00;0.237;;;;6;2025-08-24;FS;0.237;0.0;P3
5646;2025-08-24 07:00:00;0.253;;;;7;2025-08-24;FS;0.253;0.0;P3
5647;2025-08-24 08:00:00;0.301;;;;8;2025-08-24;FS;0.301;0.0;P3
5648;2025-08-24 09:00:00;0.326;;;;9;2025-08-24;FS;0.326;0.0;P3
5649;2025-08-24 10:00:00;0.431;;;;10;2025-08-24;FS;0.431;0.0;P3
5650;2025-08-24 11:00:00;0.482;;;;11;2025-08-24;FS;0.482;0.0;P3
5651;2025-08-24 12:00:00;0.327;;;;12;2025-08-24;FS;0.327;0.0;P3
5652;2025-08-24 13:00:00;0.432;;;;13;2025-08-24;FS;0.432;0.0;P3
5653;2025-08-24 14:00:00;0.866;;;;14;2025-08-24;FS;0.866;0.0;P3
5654;2025-08-24 15:00:00;0.698;;;;15;2025-08-24;FS;0.698;0.0;P3
5655;2025-08-24 16:00:00;1.943;;;;16;2025-08-24;FS;1.943;0.0;P3
5656;2025-08-24 17:00:00;2.653;;;;17;2025-08-24;FS;2.653;0.0;P3
5657;2025-08-24 18:00:00;1.966;;;;18;2025-08-24;FS;1.966;0.0;P3
5658;2025-08-24 19:00:00;1.86;;;;19;2025-08-24;FS;1.86;0.0;P3
5659;2025-08-24 20:00:00;1.233;;;;20;2025-08-24;FS;1.233;0.0;P3
5660;2025-08-24 21:00:00;1.029;;;;21;2025-08-24;FS;1.029;0.0;P3
5661;2025-08-24 22:00:00;1.282;;;;22;2025-08-24;FS;1.282;0.0;P3
5662;2025-08-24 23:00:00;2.447;;;;23;2025-08-24;FS;2.447;0.0;P3
5663;2025-08-25 00:00:00;2.03;;;;0;2025-08-25;L-V;2.03;0.0;P3
5664;2025-08-25 01:00:00;1.814;;;;1;2025-08-25;L-V;1.814;0.0;P3
5665;2025-08-25 02:00:00;1.879;;;;2;2025-08-25;L-V;1.879;0.0;P3
5666;2025-08-25 03:00:00;1.877;;;;3;2025-08-25;L-V;1.877;0.0;P3
5667;2025-08-25 04:00:00;1.465;;;;4;2025-08-25;L-V;1.465;0.0;P3
5668;2025-08-25 05:00:00;1.538;;;;5;2025-08-25;L-V;1.538;0.0;P3
5669;2025-08-25 06:00:00;0.368;;;;6;2025-08-25;L-V;0.368;0.0;P3
5670;2025-08-25 07:00:00;0.318;;;;7;2025-08-25;L-V;0.318;0.0;P3
5671;2025-08-25 08:00:00;0.253;;;;8;2025-08-25;L-V;0.253;0.0;P2
5672;2025-08-25 09:00:00;0.247;;;;9;2025-08-25;L-V;0.247;0.0;P2
5673;2025-08-25 10:00:00;0.26;;;;10;2025-08-25;L-V;0.26;0.0;P1
5674;2025-08-25 11:00:00;0.259;;;;11;2025-08-25;L-V;0.259;0.0;P1
