fecha;hora;tecnologia;value
2024-05-28;21;BG;41.1
2024-05-28;22;HI;70.96
2024-05-28;23;HI;55.94
2024-05-28;24;BG;41.46
2024-05-29;1;HI;54.77
2024-05-29;2;HI;40.94
2024-05-29;3;BG;40.58
2024-05-29;4;BG;40.34
2024-05-29;5;BG;40.7
2024-05-29;6;HI;40.94
2024-05-29;7;HI;59.36
2024-05-29;8;HI;65.0
2024-05-29;9;HI;52.19
2024-05-29;10;HI;38.5
2024-05-29;11;HI;29.0
2024-05-29;12;RE;20.5
2024-05-29;13;RE;24.08
2024-05-29;14;RE;18.4
2024-05-29;15;RE;17.47
2024-05-29;16;RE;11.98
2024-05-29;17;RE;11.0
2024-05-29;18;RE;19.76
2024-05-29;19;HI;29.38
2024-05-29;20;NU;35.01
2024-05-29;21;HI;40.94
2024-05-29;22;HI;67.94
2024-05-29;23;HI;69.87
2024-05-29;24;HI;63.95
2024-05-30;1;HI;50.94
2024-05-30;2;BG;45.32
2024-05-30;3;HI;43.12
2024-05-30;4;HI;40.53
2024-05-30;5;HI;38.64
2024-05-30;6;BG;42.79
2024-05-30;7;BG;45.44
2024-05-30;8;BG;45.44
2024-05-30;9;HI;38.64
2024-05-30;10;HI;27.42
2024-05-30;11;RE;10.27
2024-05-30;12;RE;3.82
2024-05-30;13;RE;3.25
2024-05-30;14;RE;0.44
2024-05-30;15;HI;0.0
2024-05-30;15;NU;0.0
2024-05-30;15;RE;0.0
2024-05-30;16;HI;0.0
2024-05-30;16;NU;0.0
2024-05-30;16;RE;0.0
2024-05-30;17;HI;0.0
2024-05-30;17;NU;0.0
2024-05-30;17;RE;0.0
2024-05-30;18;HI;0.0
2024-05-30;18;NU;0.0
2024-05-30;18;RE;0.0
2024-05-30;19;RE;1.0
2024-05-30;20;RE;7.0
2024-05-30;21;HI;37.5
2024-05-30;22;NU;35.01
2024-05-30;23;HI;37.92
2024-05-30;24;HI;30.33
2024-05-31;1;BG;10.0
2024-05-31;1;HI;10.0
2024-05-31;1;RE;10.0
2024-05-31;2;BG;5.5
2024-05-31;3;RE;4.77
2024-05-31;4;RE;3.25
2024-05-31;5;RE;3.25
2024-05-31;6;RE;4.37
2024-05-31;7;RE;6.67
2024-05-31;8;RE;5.0
2024-05-31;9;RE;2.47
2024-05-31;10;HI;0.0
2024-05-31;10;NU;0.0
2024-05-31;10;RE;0.0
2024-05-31;11;HI;0.0
2024-05-31;11;NU;0.0
2024-05-31;11;RE;0.0
2024-05-31;12;HI;0.0
2024-05-31;12;NU;0.0
2024-05-31;12;RE;0.0
2024-05-31;13;HI;0.0
2024-05-31;13;NU;0.0
2024-05-31;13;RE;0.0
2024-05-31;14;HI;0.0
2024-05-31;14;NU;0.0
2024-05-31;14;RE;0.0
2024-05-31;15;HI;-0.01
2024-05-31;15;RE;-0.01
2024-05-31;16;HI;-0.01
2024-05-31;16;RE;-0.01
2024-05-31;17;HI;-0.01
2024-05-31;17;RE;-0.01
2024-05-31;18;HI;-0.01
2024-05-31;18;RE;-0.01
2024-05-31;19;HI;0.0
2024-05-31;19;NU;0.0
2024-05-31;19;RE;0.0
2024-05-31;20;HI;0.0
2024-05-31;20;NU;0.0
2024-05-31;20;RE;0.0
2024-05-31;21;RE;3.25
2024-05-31;22;RE;7.3
2024-05-31;23;BG;5.5
2024-05-31;24;RE;3.25
2024-06-01;1;RE;4.99
2024-06-01;2;RE;3.25
2024-06-01;3;RE;3.25
2024-06-01;4;RE;1.23
2024-06-01;5;HI;0.09
2024-06-01;6;RE;3.25
2024-06-01;7;RE;3.25
2024-06-01;8;RE;3.25
2024-06-01;9;BG;0.0
2024-06-01;9;HI;0.0
2024-06-01;9;NU;0.0
2024-06-01;9;RE;0.0
2024-06-01;10;BG;0.0
2024-06-01;10;HI;0.0
2024-06-01;10;NU;0.0
2024-06-01;10;RE;0.0
2024-06-01;11;HI;-0.01
2024-06-01;11;RE;-0.01
2024-06-01;12;RE;-0.36
2024-06-01;13;RE;-0.5
2024-06-01;14;RE;-0.36
2024-06-01;15;RE;-0.6
2024-06-01;16;RE;-0.62
2024-06-01;17;RE;-0.66
2024-06-01;18;RE;-0.6
2024-06-01;19;HI;-0.01
2024-06-01;19;RE;-0.01
2024-06-01;20;BG;0.0
2024-06-01;20;HI;0.0
2024-06-01;20;NU;0.0
2024-06-01;20;RE;0.0
2024-06-01;21;RE;3.25
2024-06-01;22;RE;7.2
2024-06-01;23;HI;8.44
2024-06-01;24;HI;4.5
2024-06-02;1;RE;7.2
2024-06-02;2;RE;5.0
2024-06-02;3;RE;4.35
2024-06-02;4;RE;3.6
2024-06-02;5;RE;3.6
2024-06-02;6;RE;5.0
2024-06-02;7;HI;4.43
2024-06-02;8;RE;3.25
2024-06-02;9;BG;0.0
2024-06-02;9;HI;0.0
2024-06-02;9;NU;0.0
2024-06-02;9;RE;0.0
2024-06-02;10;HI;-0.03
2024-06-02;10;RE;-0.03
2024-06-02;11;RE;-1.05
2024-06-02;12;RE;-1.86
2024-06-02;13;RE;-1.86
2024-06-02;14;RE;-1.86
2024-06-02;15;RE;-1.86
2024-06-02;16;RE;-1.86
2024-06-02;17;RE;-1.86
2024-06-02;18;RE;-1.0
2024-06-02;19;HI;-0.01
2024-06-02;19;RE;-0.01
2024-06-02;20;RE;0.44
2024-06-02;21;RE;11.35
2024-06-02;22;BG;25.01
2024-06-02;23;HI;28.87
2024-06-02;24;BG;13.42
2024-06-03;1;RE;9.16
2024-06-03;2;RE;14.1
2024-06-03;3;RE;14.1
2024-06-03;4;RE;12.5
2024-06-03;5;RE;14.32
2024-06-03;6;RE;10.15
2024-06-03;7;NU;35.01
2024-06-03;8;BG;37.94
2024-06-03;9;HI;41.93
2024-06-03;10;NU;35.0
2024-06-03;10;RE;35.0
2024-06-03;11;RE;16.9
2024-06-03;12;RE;5.44
2024-06-03;13;RE;4.46
2024-06-03;14;RE;8.3
2024-06-03;15;RE;3.25
2024-06-03;16;RE;1.31
2024-06-03;17;RE;3.25
2024-06-03;18;RE;11.86
2024-06-03;19;NU;35.0
2024-06-03;19;RE;35.0
2024-06-03;20;BG;49.22
2024-06-03;21;HI;75.37
2024-06-03;22;HI;102.15
2024-06-03;23;HI;81.31
2024-06-03;24;HI;63.3
2024-06-04;1;HI;99.2
2024-06-04;2;HI;92.72
2024-06-04;3;HI;94.88
2024-06-04;4;HI;84.82
2024-06-04;5;HI;94.88
2024-06-04;6;HI;95.4
2024-06-04;7;HI;150.0
2024-06-04;8;HI;175.55
2024-06-04;9;HI;113.22
2024-06-04;10;BG;81.82
2024-06-04;11;BG;70.0
2024-06-04;11;HI;70.0
2024-06-04;12;RE;37.3
2024-06-04;13;NU;35.01
2024-06-04;14;NU;35.0
2024-06-04;14;RE;35.0
2024-06-04;15;NU;35.0
2024-06-04;15;RE;35.0
2024-06-04;16;RE;27.5
2024-06-04;17;HI;30.0
2024-06-04;18;NU;35.01
2024-06-04;19;HI;59.48
2024-06-04;20;BG;67.18
2024-06-04;21;HI;116.24
2024-06-04;22;TCC;171.15
2024-06-04;23;HI;157.0
2024-06-04;24;HI;145.0
2024-06-05;1;HI;117.01
2024-06-05;2;HI;112.42
2024-06-05;3;HI;110.0
2024-06-05;3;RE;110.0
2024-06-05;4;HI;110.0
2024-06-05;4;RE;110.0
2024-06-05;5;HI;104.68
2024-06-05;6;HI;107.19
2024-06-05;7;RE;110.0
2024-06-05;8;BG;123.08
2024-06-05;9;TCC;120.22
2024-06-05;10;HI;110.91
2024-06-05;10;RE;110.91
2024-06-05;11;HI;81.56
2024-06-05;12;RE;55.0
2024-06-05;13;HI;50.21
2024-06-05;14;RE;47.25
2024-06-05;15;NU;35.01
2024-06-05;16;NU;35.01
2024-06-05;17;NU;35.01
2024-06-05;18;HI;54.88
2024-06-05;19;RE;79.0
2024-06-05;20;HI;108.41
2024-06-05;21;TCC;124.12
2024-06-05;22;HI;170.01
2024-06-05;23;TCC;124.07
2024-06-05;24;BG;113.2
2024-06-05;24;HI;113.2
2024-06-06;1;BG;103.72
2024-06-06;2;HI;107.63
2024-06-06;3;HI;110.3
2024-06-06;4;HI;109.53
2024-06-06;5;RE;110.0
2024-06-06;6;HI;110.3
2024-06-06;7;BG;112.88
2024-06-06;8;HI;114.47
2024-06-06;9;HI;101.44
2024-06-06;10;HI;84.16
2024-06-06;11;HI;81.15
2024-06-06;12;HI;69.0
2024-06-06;13;RE;62.0
2024-06-06;14;RE;56.3
2024-06-06;15;RE;56.2
2024-06-06;16;RE;55.9
2024-06-06;17;RE;62.0
2024-06-06;18;BG;80.0
2024-06-06;18;HI;80.0
2024-06-06;19;BG;90.0
2024-06-06;19;HI;90.0
2024-06-06;20;HI;100.3
2024-06-06;21;TCC;115.23
2024-06-06;22;HI;122.37
2024-06-06;23;TCC;116.87
2024-06-06;24;HI;110.41
2024-06-07;1;HI;98.98
2024-06-07;2;HI;98.0
2024-06-07;3;HI;95.0
2024-06-07;3;RE;95.0
2024-06-07;4;HI;97.79
2024-06-07;5;HI;97.79
2024-06-07;6;BG;98.0
2024-06-07;6;HI;98.0
2024-06-07;7;HI;98.0
2024-06-07;8;BG;99.82
2024-06-07;9;HI;103.49
2024-06-07;10;HI;97.65
2024-06-07;11;HI;78.2
2024-06-07;12;HI;52.4
2024-06-07;13;RE;50.69
2024-06-07;14;RE;45.1
2024-06-07;15;RE;39.5
2024-06-07;16;RE;38.1
2024-06-07;17;RE;38.1
2024-06-07;18;RE;40.0
2024-06-07;19;RE;56.2
2024-06-07;20;HI;82.84
2024-06-07;21;HI;94.2
2024-06-07;22;BG;100.0
2024-06-07;22;HI;100.0
2024-06-07;22;RE;100.0
2024-06-07;23;BG;99.94
2024-06-07;24;HI;99.4
2024-06-08;1;HI;95.09
2024-06-08;2;RE;90.0
2024-06-08;3;BG;85.86
2024-06-08;4;BG;85.64
2024-06-08;5;BG;85.64
2024-06-08;6;BG;85.88
2024-06-08;7;HI;99.35
2024-06-08;8;HI;101.44
2024-06-08;9;HI;100.3
2024-06-08;10;HI;94.01
2024-06-08;11;RE;70.2
2024-06-08;12;HI;51.44
2024-06-08;12;RE;51.44
2024-06-08;13;HI;42.1
2024-06-08;13;RE;42.1
2024-06-08;14;HI;41.6
2024-06-08;14;RE;41.6
2024-06-08;15;RE;35.13
2024-06-08;16;NU;35.0
2024-06-08;17;HI;30.49
2024-06-08;17;RE;30.49
2024-06-08;18;RE;25.3
2024-06-08;19;NU;35.01
2024-06-08;20;RE;47.7
2024-06-08;21;HI;85.03
2024-06-08;22;BG;101.12
2024-06-08;23;BG;100.76
2024-06-08;24;HI;90.0
2024-06-08;24;RE;90.0
2024-06-09;1;RE;35.13
2024-06-09;2;RE;22.41
2024-06-09;3;RE;12.76
2024-06-09;4;RE;8.46
2024-06-09;5;RE;8.94
2024-06-09;6;RE;22.99
2024-06-09;7;RE;10.0
2024-06-09;8;RE;5.0
2024-06-09;9;RE;3.25
2024-06-09;10;HI;0.0
2024-06-09;10;NU;0.0
2024-06-09;10;RE;0.0
2024-06-09;11;HI;0.0
2024-06-09;11;NU;0.0
2024-06-09;11;RE;0.0
2024-06-09;12;HI;0.0
2024-06-09;12;NU;0.0
2024-06-09;12;RE;0.0
2024-06-09;13;NU;0.0
2024-06-09;13;RE;0.0
2024-06-09;14;NU;0.0
2024-06-09;14;RE;0.0
2024-06-09;15;HI;0.0
2024-06-09;15;NU;0.0
2024-06-09;15;RE;0.0
2024-06-09;16;HI;-0.01
2024-06-09;16;RE;-0.01
2024-06-09;17;HI;-0.01
2024-06-09;17;RE;-0.01
2024-06-09;18;HI;0.0
2024-06-09;18;NU;0.0
2024-06-09;18;RE;0.0
2024-06-09;19;RE;3.25
2024-06-09;20;HI;35.0
2024-06-09;20;NU;35.0
2024-06-09;21;HI;41.8
2024-06-09;22;HI;58.76
2024-06-09;23;RE;69.64
2024-06-09;24;HI;56.9
2024-06-10;1;HI;69.41
2024-06-10;2;RE;35.5
2024-06-10;3;RE;38.2
2024-06-10;4;NU;35.01
2024-06-10;5;NU;35.0
2024-06-10;6;NU;35.01
2024-06-10;7;RE;38.5
2024-06-10;8;RE;55.05
2024-06-10;9;RE;35.5
2024-06-10;10;RE;38.3
2024-06-10;11;RE;35.13
2024-06-10;12;RE;35.1
2024-06-10;13;NU;35.01
2024-06-10;14;NU;35.01
2024-06-10;15;NU;35.0
2024-06-10;16;RE;34.8
2024-06-10;17;RE;34.8
2024-06-10;18;NU;35.0
2024-06-10;19;NU;35.0
2024-06-10;20;RE;40.56
2024-06-10;21;BG;71.36
2024-06-10;22;HI;86.75
2024-06-10;23;BG;71.48
2024-06-10;24;HI;70.06
2024-06-10;24;RE;70.06
2024-06-11;1;HI;98.3
2024-06-11;2;HI;95.09
2024-06-11;3;HI;84.83
2024-06-11;4;HI;78.2
2024-06-11;5;HI;78.2
2024-06-11;6;HI;85.41
2024-06-11;7;BG;71.48
2024-06-11;8;HI;90.34
2024-06-11;9;HI;98.13
2024-06-11;10;HI;70.0
2024-06-11;11;RE;44.8
2024-06-11;12;RE;42.3
2024-06-11;13;RE;41.2
2024-06-11;14;RE;40.0
2024-06-11;15;NU;35.02
2024-06-11;16;NU;35.01
2024-06-11;17;NU;35.01
2024-06-11;18;RE;35.13
2024-06-11;19;RE;43.0
2024-06-11;20;HI;66.05
2024-06-11;21;BG;71.12
2024-06-11;22;HI;85.41
2024-06-11;23;HI;77.29
2024-06-11;24;HI;70.13
2024-06-12;1;HI;83.13
2024-06-12;2;HI;61.4
2024-06-12;3;HI;61.58
2024-06-12;4;BG;60.1
2024-06-12;4;HI;60.1
2024-06-12;5;BG;55.2
2024-06-12;5;RE;55.2
2024-06-12;6;HI;55.2
2024-06-12;7;BG;60.0
2024-06-12;7;HI;60.0
2024-06-12;8;HI;90.34
2024-06-12;9;HI;75.0
2024-06-12;10;RE;42.5
2024-06-12;11;NU;35.02
2024-06-12;12;NU;35.01
2024-06-12;13;NU;35.01
2024-06-12;14;NU;35.01
2024-06-12;15;RE;33.0
2024-06-12;16;RE;12.25
2024-06-12;17;RE;10.43
2024-06-12;18;RE;25.73
2024-06-12;19;RE;40.0
2024-06-12;20;RE;55.1
2024-06-12;21;HI;75.0
2024-06-12;22;BG;101.34
2024-06-12;23;BG;100.98
2024-06-12;24;HI;85.17
2024-06-13;1;HI;97.86
2024-06-13;2;RE;93.1
2024-06-13;3;HI;90.34
2024-06-13;4;HI;95.26
2024-06-13;5;HI;101.76
2024-06-13;6;HI;105.36
2024-06-13;7;RE;120.0
2024-06-13;8;RE;130.0
2024-06-13;9;HI;90.0
2024-06-13;10;HI;72.94
2024-06-13;11;NU;35.02
2024-06-13;12;NU;35.0
2024-06-13;12;RE;35.0
2024-06-13;13;RE;33.9
2024-06-13;14;RE;10.0
2024-06-13;15;NU;0.0
2024-06-13;15;RE;0.0
2024-06-13;16;NU;0.0
2024-06-13;16;RE;0.0
2024-06-13;17;NU;0.0
2024-06-13;17;RE;0.0
2024-06-13;18;RE;5.49
2024-06-13;19;RE;14.74
2024-06-13;20;RE;35.45
2024-06-13;21;HI;82.1
2024-06-13;22;HI;111.81
2024-06-13;23;HI;109.81
2024-06-13;24;HI;95.26
2024-06-14;1;BG;78.86
2024-06-14;2;HI;76.44
2024-06-14;3;HI;75.72
2024-06-14;4;HI;75.3
2024-06-14;5;HI;75.72
2024-06-14;6;HI;78.02
2024-06-14;7;BG;79.1
2024-06-14;8;HI;90.0
2024-06-14;8;RE;90.0
2024-06-14;9;BG;79.34
2024-06-14;10;RE;45.91
2024-06-14;11;NU;35.01
2024-06-14;12;RE;12.21
2024-06-14;13;RE;3.25
2024-06-14;14;RE;0.44
2024-06-14;15;HI;0.02
2024-06-14;15;RE;0.02
2024-06-14;16;HI;0.0
2024-06-14;16;NU;0.0
2024-06-14;16;RE;0.0
2024-06-14;17;HI;0.0
2024-06-14;17;NU;0.0
2024-06-14;17;RE;0.0
2024-06-14;18;HI;0.0
2024-06-14;18;NU;0.0
2024-06-14;18;RE;0.0
2024-06-14;19;RE;0.96
2024-06-14;20;RE;7.0
2024-06-14;21;NU;35.02
2024-06-14;22;HI;75.72
2024-06-14;23;HI;76.44
2024-06-14;24;RE;49.36
2024-06-15;1;HI;38.1
2024-06-15;2;NU;35.02
2024-06-15;3;NU;35.02
2024-06-15;4;NU;35.02
2024-06-15;5;NU;35.02
2024-06-15;6;NU;35.02
2024-06-15;7;NU;35.02
2024-06-15;8;NU;35.01
2024-06-15;9;RE;17.8
2024-06-15;10;HI;0.0
2024-06-15;10;NU;0.0
2024-06-15;10;RE;0.0
2024-06-15;11;HI;-0.01
2024-06-15;11;RE;-0.01
2024-06-15;12;HI;-0.6
2024-06-15;12;RE;-0.6
2024-06-15;13;RE;-0.25
2024-06-15;14;RE;-0.5
2024-06-15;15;HI;-0.6
2024-06-15;15;RE;-0.6
2024-06-15;16;RE;-0.72
2024-06-15;17;RE;-0.79
2024-06-15;18;RE;-0.62
2024-06-15;19;HI;0.0
2024-06-15;19;NU;0.0
2024-06-15;19;RE;0.0
2024-06-15;20;RE;9.59
2024-06-15;21;NU;35.01
2024-06-15;22;BG;41.64
2024-06-15;23;RE;47.7
2024-06-15;24;BG;41.76
2024-06-16;1;NU;35.01
2024-06-16;2;BG;35.0
2024-06-16;2;HI;35.0
2024-06-16;2;NU;35.0
2024-06-16;3;BG;35.0
2024-06-16;3;HI;35.0
2024-06-16;3;NU;35.0
2024-06-16;4;BG;35.0
2024-06-16;4;HI;35.0
2024-06-16;4;NU;35.0
2024-06-16;5;BG;35.0
2024-06-16;5;HI;35.0
2024-06-16;5;NU;35.0
2024-06-16;6;BG;35.0
2024-06-16;6;HI;35.0
2024-06-16;6;NU;35.0
2024-06-16;7;NU;35.01
2024-06-16;8;BG;18.5
2024-06-16;9;BG;0.0
2024-06-16;9;HI;0.0
2024-06-16;9;NU;0.0
2024-06-16;9;RE;0.0
2024-06-16;10;RE;-0.62
2024-06-16;11;HI;-1.01
2024-06-16;11;RE;-1.01
2024-06-16;12;RE;-2.0
2024-06-16;13;RE;-2.0
2024-06-16;14;RE;-2.0
2024-06-16;15;RE;-2.0
2024-06-16;16;RE;-2.0
2024-06-16;17;RE;-2.0
2024-06-16;18;RE;-0.85
2024-06-16;19;HI;-0.01
2024-06-16;19;RE;-0.01
2024-06-16;20;RE;3.25
2024-06-16;21;HI;16.8
2024-06-16;22;NU;35.02
2024-06-16;23;BG;41.26
2024-06-16;24;BG;41.62
2024-06-17;1;RE;41.49
2024-06-17;2;NU;35.01
2024-06-17;3;NU;35.0
2024-06-17;4;NU;35.0
2024-06-17;5;HI;32.0
2024-06-17;6;NU;35.0
2024-06-17;7;NU;35.01
2024-06-17;8;BG;46.5
2024-06-17;9;BG;46.5
2024-06-17;10;NU;35.01
2024-06-17;11;HI;22.28
2024-06-17;12;RE;3.25
2024-06-17;13;RE;1.5
2024-06-17;14;RE;0.44
2024-06-17;15;NU;0.0
2024-06-17;15;RE;0.0
2024-06-17;16;HI;0.0
2024-06-17;16;NU;0.0
2024-06-17;16;RE;0.0
2024-06-17;17;HI;0.0
2024-06-17;17;NU;0.0
2024-06-17;17;RE;0.0
2024-06-17;18;RE;0.44
2024-06-17;19;RE;3.25
2024-06-17;20;HI;21.72
2024-06-17;21;BG;46.38
2024-06-17;22;RE;72.75
2024-06-17;23;HI;91.27
2024-06-17;24;RE;62.78
2024-06-18;1;HI;51.76
2024-06-18;2;BG;37.0
2024-06-18;3;HI;51.01
2024-06-18;4;HI;52.59
2024-06-18;5;BG;53.99
2024-06-18;6;HI;66.75
2024-06-18;7;HI;96.13
2024-06-18;8;HI;101.0
2024-06-18;9;HI;96.13
2024-06-18;10;BG;53.39
2024-06-18;11;BG;39.0
2024-06-18;12;NU;35.0
2024-06-18;12;RE;35.0
2024-06-18;13;HI;28.37
2024-06-18;14;RE;20.97
2024-06-18;15;RE;11.21
2024-06-18;16;RE;10.6
2024-06-18;17;RE;9.99
2024-06-18;18;RE;20.27
2024-06-18;19;BG;35.0
2024-06-18;19;NU;35.0
2024-06-18;19;RE;35.0
2024-06-18;20;HI;45.28
2024-06-18;21;HI;80.23
2024-06-18;22;HI;124.12
2024-06-18;23;HI;130.9
2024-06-18;24;HI;110.41
2024-06-19;1;HI;105.16
2024-06-19;2;HI;99.96
2024-06-19;3;HI;94.76
2024-06-19;4;HI;90.56
2024-06-19;5;HI;90.56
2024-06-19;6;HI;94.76
2024-06-19;7;BG;100.0
2024-06-19;7;HI;100.0
2024-06-19;7;RE;100.0
2024-06-19;8;HI;114.32
2024-06-19;9;BG;100.0
2024-06-19;9;HI;100.0
2024-06-19;10;HI;84.69
2024-06-19;11;HI;74.71
2024-06-19;12;RE;46.41
2024-06-19;13;RE;43.54
2024-06-19;14;RE;37.0
2024-06-19;15;RE;36.4
2024-06-19;16;NU;35.02
2024-06-19;17;NU;35.01
2024-06-19;18;NU;35.02
2024-06-19;19;RE;38.47
2024-06-19;20;HI;79.83
2024-06-19;21;HI;87.41
2024-06-19;22;HI;109.81
2024-06-19;23;HI;109.0
2024-06-19;24;HI;89.59
2024-06-20;1;HI;109.26
2024-06-20;2;HI;105.0
2024-06-20;2;RE;105.0
2024-06-20;3;RE;103.0
2024-06-20;4;HI;102.1
2024-06-20;5;HI;96.9
2024-06-20;6;HI;94.3
2024-06-20;7;HI;99.0
2024-06-20;8;HI;111.72
2024-06-20;9;HI;103.0
2024-06-20;10;RE;95.0
2024-06-20;10;TCC;95.0
2024-06-20;11;HI;71.87
2024-06-20;12;HI;63.04
2024-06-20;13;HI;59.94
2024-06-20;14;HI;58.35
2024-06-20;15;HI;61.42
2024-06-20;16;HI;61.93
2024-06-20;17;HI;61.42
2024-06-20;18;HI;62.15
2024-06-20;19;HI;77.46
2024-06-20;20;RE;107.0
2024-06-20;21;BG;115.28
2024-06-20;22;BG;122.78
2024-06-20;23;HI;120.0
2024-06-20;24;TCC;112.48
2024-06-21;1;HI;102.72
2024-06-21;2;HI;100.34
2024-06-21;3;HI;102.3
2024-06-21;4;HI;102.3
2024-06-21;5;HI;102.3
2024-06-21;6;HI;102.72
2024-06-21;7;RE;100.0
2024-06-21;8;RE;113.47
2024-06-21;9;HI;114.32
2024-06-21;10;RE;105.0
2024-06-21;11;HI;80.0
2024-06-21;11;RE;80.0
2024-06-21;12;II;60.0
2024-06-21;13;HI;61.34
2024-06-21;14;RE;57.4
2024-06-21;15;RE;55.1
2024-06-21;16;RE;43.17
2024-06-21;17;RE;40.0
2024-06-21;18;RE;49.8
2024-06-21;19;RE;56.75
2024-06-21;20;HI;77.46
2024-06-21;21;BG;100.01
2024-06-21;22;HI;114.86
2024-06-21;23;RE;115.0
2024-06-21;24;BG;105.74
2024-06-22;1;HI;84.0
2024-06-22;2;BG;76.58
2024-06-22;3;HI;75.64
2024-06-22;4;BG;76.1
2024-06-22;5;BG;75.74
2024-06-22;6;BG;75.62
2024-06-22;7;HI;75.64
2024-06-22;8;HI;63.45
2024-06-22;9;RE;36.95
2024-06-22;10;RE;34.65
2024-06-22;11;RE;12.54
2024-06-22;12;RE;3.59
2024-06-22;13;RE;0.44
2024-06-22;14;HI;0.03
2024-06-22;15;NU;0.0
2024-06-22;15;RE;0.0
2024-06-22;16;NU;0.0
2024-06-22;16;RE;0.0
2024-06-22;17;NU;0.0
2024-06-22;17;RE;0.0
2024-06-22;18;HI;0.0
2024-06-22;18;NU;0.0
2024-06-22;18;RE;0.0
2024-06-22;19;RE;0.44
2024-06-22;20;NU;35.0
2024-06-22;21;HI;50.0
2024-06-22;21;II;50.0
2024-06-22;22;BG;76.79
2024-06-22;23;HI;99.1
2024-06-22;24;HI;77.46
2024-06-23;1;HI;77.0
2024-06-23;2;RE;56.99
2024-06-23;3;RE;46.19
2024-06-23;4;NU;35.01
2024-06-23;5;BG;35.0
2024-06-23;5;NU;35.0
2024-06-23;6;NU;35.0
2024-06-23;7;NU;35.0
2024-06-23;8;HI;30.65
2024-06-23;9;RE;9.76
2024-06-23;10;HI;0.0
2024-06-23;10;NU;0.0
2024-06-23;10;RE;0.0
2024-06-23;11;HI;-0.01
2024-06-23;11;RE;-0.01
2024-06-23;12;RE;-0.11
2024-06-23;13;RE;-0.5
2024-06-23;14;RE;-1.0
2024-06-23;15;RE;-1.99
2024-06-23;16;RE;-2.0
2024-06-23;17;RE;-0.85
2024-06-23;18;RE;-0.66
2024-06-23;19;RE;-0.01
2024-06-23;20;RE;1.0
2024-06-23;21;NU;35.01
2024-06-23;22;HI;77.0
2024-06-23;23;BG;95.62
2024-06-23;24;HI;80.15
2024-06-24;1;RE;51.8
2024-06-24;2;RE;43.6
2024-06-24;3;II;40.0
2024-06-24;3;RE;40.0
2024-06-24;4;NU;35.4
2024-06-24;5;NU;35.02
2024-06-24;6;HI;49.07
2024-06-24;7;HI;55.03
2024-06-24;8;HI;70.0
2024-06-24;9;II;40.0
2024-06-24;9;RE;40.0
2024-06-24;10;NU;35.02
2024-06-24;11;NU;35.0
2024-06-24;12;RE;5.0
2024-06-24;13;RE;3.6
2024-06-24;14;RE;5.1
2024-06-24;15;RE;2.9
2024-06-24;16;NU;0.0
2024-06-24;16;RE;0.0
2024-06-24;17;NU;0.0
2024-06-24;17;RE;0.0
2024-06-24;18;RE;5.0
2024-06-24;19;RE;34.8
2024-06-24;20;BG;35.45
2024-06-24;21;HI;83.27
2024-06-24;22;HI;117.33
2024-06-24;23;HI;113.7
2024-06-24;24;HI;91.54
2024-06-25;1;HI;79.51
2024-06-25;2;HI;94.85
2024-06-25;3;HI;91.15
2024-06-25;4;BG;82.0
2024-06-25;5;HI;89.85
2024-06-25;6;HI;73.0
2024-06-25;7;BG;82.0
2024-06-25;8;RE;98.2
2024-06-25;9;HI;74.77
2024-06-25;10;BG;64.9
2024-06-25;11;NU;35.69
2024-06-25;12;NU;35.02
2024-06-25;13;NU;35.01
2024-06-25;14;NU;35.01
2024-06-25;15;NU;35.0
2024-06-25;15;RE;35.0
2024-06-25;16;NU;35.0
2024-06-25;16;RE;35.0
2024-06-25;17;NU;35.0
2024-06-25;17;RE;35.0
2024-06-25;18;NU;35.02
2024-06-25;19;BG;48.99
2024-06-25;20;HI;77.0
2024-06-25;21;RE;105.0
2024-06-25;22;HI;117.41
2024-06-25;23;HI;116.81
2024-06-25;24;HI;105.45
2024-06-26;1;HI;107.43
2024-06-26;2;HI;99.96
2024-06-26;3;HI;95.32
2024-06-26;4;HI;95.46
2024-06-26;5;BG;91.7
2024-06-26;6;HI;97.12
2024-06-26;7;HI;109.59
2024-06-26;8;HI;130.0
2024-06-26;9;HI;115.45
2024-06-26;10;TCC;101.76
2024-06-26;11;BG;90.98
2024-06-26;12;RE;85.99
2024-06-26;13;RE;79.41
2024-06-26;14;HI;77.24
2024-06-26;15;HI;73.65
2024-06-26;16;HI;60.0
2024-06-26;17;HI;61.0
2024-06-26;18;HI;82.01
2024-06-26;19;BG;91.22
2024-06-26;20;HI;104.55
2024-06-26;21;HI;116.05
2024-06-26;22;HI;137.18
2024-06-26;23;HI;118.98
2024-06-26;24;HI;110.0
2024-06-27;1;HI;102.07
2024-06-27;2;HI;99.0
2024-06-27;3;HI;101.77
2024-06-27;4;HI;104.37
2024-06-27;5;HI;101.77
2024-06-27;6;HI;99.17
2024-06-27;7;TCC;112.72
2024-06-27;8;BG;120.74
2024-06-27;9;HI;115.44
2024-06-27;10;HI;102.07
2024-06-27;11;HI;100.47
2024-06-27;12;HI;77.0
2024-06-27;13;HI;65.01
2024-06-27;14;HI;64.75
2024-06-27;15;HI;51.1
2024-06-27;16;RE;45.66
2024-06-27;17;RE;42.45
2024-06-27;18;RE;45.06
2024-06-27;19;HI;63.43
2024-06-27;20;BG;75.39
2024-06-27;21;HI;99.75
